,date,area,area_type,population,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests
366,2021-02-01,Alameda,County,1685886.0,425.0,76053.0,10.0,1006.0,15823.0,1742614,584.0,87075
367,2021-02-02,Alameda,County,1685886.0,356.0,76409.0,7.0,1013.0,14671.0,1757285,513.0,87588
368,2021-02-03,Alameda,County,1685886.0,343.0,76752.0,7.0,1020.0,12270.0,1769555,430.0,88018
369,2021-02-04,Alameda,County,1685886.0,325.0,77077.0,11.0,1031.0,12863.0,1782418,468.0,88486
370,2021-02-05,Alameda,County,1685886.0,286.0,77363.0,7.0,1038.0,11584.0,1794002,393.0,88879
371,2021-02-06,Alameda,County,1685886.0,229.0,77592.0,3.0,1041.0,4926.0,1798928,203.0,89082
372,2021-02-07,Alameda,County,1685886.0,153.0,77745.0,8.0,1049.0,3276.0,1802204,164.0,89246
373,2021-02-08,Alameda,County,1685886.0,301.0,78046.0,5.0,1054.0,15362.0,1817566,457.0,89703
374,2021-02-09,Alameda,County,1685886.0,261.0,78307.0,8.0,1062.0,14498.0,1832064,389.0,90092
375,2021-02-10,Alameda,County,1685886.0,262.0,78569.0,7.0,1069.0,12365.0,1844429,338.0,90430
376,2021-02-11,Alameda,County,1685886.0,201.0,78770.0,7.0,1076.0,11928.0,1856357,329.0,90759
377,2021-02-12,Alameda,County,1685886.0,226.0,78996.0,7.0,1083.0,10313.0,1866670,331.0,91090
378,2021-02-13,Alameda,County,1685886.0,149.0,79145.0,13.0,1096.0,4382.0,1871052,208.0,91298
379,2021-02-14,Alameda,County,1685886.0,122.0,79267.0,6.0,1102.0,2675.0,1873727,116.0,91414
380,2021-02-15,Alameda,County,1685886.0,152.0,79419.0,3.0,1105.0,6397.0,1880124,161.0,91575
381,2021-02-16,Alameda,County,1685886.0,197.0,79616.0,4.0,1109.0,16395.0,1896519,365.0,91940
382,2021-02-17,Alameda,County,1685886.0,169.0,79785.0,6.0,1115.0,11852.0,1908371,238.0,92178
383,2021-02-18,Alameda,County,1685886.0,162.0,79947.0,3.0,1118.0,10388.0,1918759,233.0,92411
384,2021-02-19,Alameda,County,1685886.0,134.0,80081.0,3.0,1121.0,10700.0,1929459,208.0,92619
385,2021-02-20,Alameda,County,1685886.0,100.0,80181.0,4.0,1125.0,4489.0,1933948,130.0,92749
386,2021-02-21,Alameda,County,1685886.0,91.0,80272.0,4.0,1129.0,3332.0,1937280,83.0,92832
387,2021-02-22,Alameda,County,1685886.0,194.0,80466.0,3.0,1132.0,13227.0,1950507,263.0,93095
388,2021-02-23,Alameda,County,1685886.0,151.0,80617.0,9.0,1141.0,13300.0,1963807,217.0,93312
389,2021-02-24,Alameda,County,1685886.0,139.0,80756.0,2.0,1143.0,12360.0,1976167,181.0,93493
390,2021-02-25,Alameda,County,1685886.0,120.0,80876.0,6.0,1149.0,10872.0,1987039,171.0,93664
391,2021-02-26,Alameda,County,1685886.0,121.0,80997.0,2.0,1151.0,10267.0,1997306,182.0,93846
392,2021-02-27,Alameda,County,1685886.0,95.0,81092.0,2.0,1153.0,4183.0,2001489,131.0,93977
393,2021-02-28,Alameda,County,1685886.0,74.0,81166.0,0.0,1153.0,2957.0,2004446,60.0,94037
394,2021-03-01,Alameda,County,1685886.0,121.0,81287.0,4.0,1157.0,13662.0,2018108,153.0,94190
395,2021-03-02,Alameda,County,1685886.0,128.0,81415.0,3.0,1160.0,12966.0,2031074,186.0,94376
396,2021-03-03,Alameda,County,1685886.0,122.0,81537.0,2.0,1162.0,10870.0,2041944,139.0,94515
397,2021-03-04,Alameda,County,1685886.0,121.0,81658.0,1.0,1163.0,10465.0,2052409,172.0,94687
398,2021-03-05,Alameda,County,1685886.0,109.0,81767.0,1.0,1164.0,9645.0,2062054,135.0,94822
399,2021-03-06,Alameda,County,1685886.0,86.0,81853.0,1.0,1165.0,4067.0,2066121,106.0,94928
400,2021-03-07,Alameda,County,1685886.0,57.0,81910.0,1.0,1166.0,3422.0,2069543,33.0,94961
401,2021-03-08,Alameda,County,1685886.0,120.0,82030.0,2.0,1168.0,13433.0,2082976,146.0,95107
402,2021-03-09,Alameda,County,1685886.0,111.0,82141.0,1.0,1169.0,13397.0,2096373,153.0,95260
403,2021-03-10,Alameda,County,1685886.0,87.0,82228.0,1.0,1170.0,10795.0,2107168,124.0,95384
404,2021-03-11,Alameda,County,1685886.0,106.0,82334.0,0.0,1170.0,10254.0,2117422,150.0,95534
405,2021-03-12,Alameda,County,1685886.0,91.0,82425.0,1.0,1171.0,9604.0,2127026,144.0,95678
406,2021-03-13,Alameda,County,1685886.0,78.0,82503.0,5.0,1176.0,3455.0,2130481,99.0,95777
407,2021-03-14,Alameda,County,1685886.0,60.0,82563.0,1.0,1177.0,3043.0,2133524,51.0,95828
408,2021-03-15,Alameda,County,1685886.0,85.0,82648.0,2.0,1179.0,12740.0,2146264,116.0,95944
409,2021-03-16,Alameda,County,1685886.0,89.0,82737.0,3.0,1182.0,13431.0,2159695,130.0,96074
410,2021-03-17,Alameda,County,1685886.0,111.0,82848.0,3.0,1185.0,11772.0,2171467,128.0,96202
411,2021-03-18,Alameda,County,1685886.0,76.0,82924.0,1.0,1186.0,9389.0,2180856,93.0,96295
412,2021-03-19,Alameda,County,1685886.0,81.0,83005.0,2.0,1188.0,9542.0,2190398,105.0,96400
413,2021-03-20,Alameda,County,1685886.0,72.0,83077.0,2.0,1190.0,4046.0,2194444,76.0,96476
414,2021-03-21,Alameda,County,1685886.0,68.0,83145.0,1.0,1191.0,2994.0,2197438,49.0,96525
415,2021-03-22,Alameda,County,1685886.0,87.0,83232.0,1.0,1192.0,13066.0,2210504,134.0,96659
416,2021-03-23,Alameda,County,1685886.0,91.0,83323.0,3.0,1195.0,11418.0,2221922,138.0,96797
417,2021-03-24,Alameda,County,1685886.0,102.0,83425.0,1.0,1196.0,10841.0,2232763,137.0,96934
418,2021-03-25,Alameda,County,1685886.0,93.0,83518.0,2.0,1198.0,9534.0,2242297,138.0,97072
419,2021-03-26,Alameda,County,1685886.0,94.0,83612.0,0.0,1198.0,7277.0,2249574,133.0,97205
420,2021-03-27,Alameda,County,1685886.0,62.0,83674.0,2.0,1200.0,3877.0,2253451,83.0,97288
421,2021-03-28,Alameda,County,1685886.0,71.0,83745.0,0.0,1200.0,3277.0,2256728,47.0,97335
422,2021-03-29,Alameda,County,1685886.0,121.0,83866.0,1.0,1201.0,14729.0,2271457,141.0,97476
423,2021-03-30,Alameda,County,1685886.0,100.0,83966.0,0.0,1201.0,11750.0,2283207,130.0,97606
424,2021-03-31,Alameda,County,1685886.0,100.0,84066.0,1.0,1202.0,10583.0,2293790,126.0,97732
425,2021-04-01,Alameda,County,1685886.0,82.0,84148.0,2.0,1204.0,9044.0,2302834,127.0,97859
426,2021-04-02,Alameda,County,1685886.0,79.0,84227.0,3.0,1207.0,8725.0,2311559,126.0,97985
427,2021-04-03,Alameda,County,1685886.0,73.0,84300.0,1.0,1208.0,3830.0,2315389,73.0,98058
428,2021-04-04,Alameda,County,1685886.0,67.0,84367.0,3.0,1211.0,2557.0,2317946,32.0,98090
429,2021-04-05,Alameda,County,1685886.0,119.0,84486.0,1.0,1212.0,12713.0,2330659,139.0,98229
430,2021-04-06,Alameda,County,1685886.0,116.0,84602.0,1.0,1213.0,11152.0,2341811,125.0,98354
431,2021-04-07,Alameda,County,1685886.0,113.0,84715.0,1.0,1214.0,9686.0,2351497,126.0,98480
432,2021-04-08,Alameda,County,1685886.0,84.0,84799.0,0.0,1214.0,8765.0,2360262,104.0,98584
433,2021-04-09,Alameda,County,1685886.0,108.0,84907.0,1.0,1215.0,8401.0,2368663,131.0,98715
434,2021-04-10,Alameda,County,1685886.0,67.0,84974.0,0.0,1215.0,3782.0,2372445,75.0,98790
435,2021-04-11,Alameda,County,1685886.0,64.0,85038.0,1.0,1216.0,2825.0,2375270,62.0,98852
436,2021-04-12,Alameda,County,1685886.0,137.0,85175.0,0.0,1216.0,14200.0,2389470,146.0,98998
437,2021-04-13,Alameda,County,1685886.0,102.0,85277.0,0.0,1216.0,12499.0,2401969,152.0,99150
438,2021-04-14,Alameda,County,1685886.0,106.0,85383.0,1.0,1217.0,11151.0,2413120,142.0,99292
439,2021-04-15,Alameda,County,1685886.0,97.0,85480.0,1.0,1218.0,9711.0,2422831,153.0,99445
440,2021-04-16,Alameda,County,1685886.0,107.0,85587.0,1.0,1219.0,8775.0,2431606,171.0,99616
441,2021-04-17,Alameda,County,1685886.0,80.0,85667.0,2.0,1221.0,3650.0,2435256,81.0,99697
442,2021-04-18,Alameda,County,1685886.0,73.0,85740.0,0.0,1221.0,3248.0,2438504,44.0,99741
443,2021-04-19,Alameda,County,1685886.0,115.0,85855.0,3.0,1224.0,13250.0,2451754,125.0,99866
444,2021-04-20,Alameda,County,1685886.0,118.0,85973.0,1.0,1225.0,11740.0,2463494,185.0,100051
445,2021-04-21,Alameda,County,1685886.0,95.0,86068.0,0.0,1225.0,10560.0,2474054,150.0,100201
446,2021-04-22,Alameda,County,1685886.0,79.0,86147.0,0.0,1225.0,9635.0,2483689,129.0,100330
447,2021-04-23,Alameda,County,1685886.0,90.0,86237.0,2.0,1227.0,8779.0,2492468,143.0,100473
448,2021-04-24,Alameda,County,1685886.0,74.0,86311.0,1.0,1228.0,3638.0,2496106,75.0,100548
449,2021-04-25,Alameda,County,1685886.0,55.0,86366.0,0.0,1228.0,3260.0,2499366,46.0,100594
450,2021-04-26,Alameda,County,1685886.0,101.0,86467.0,2.0,1230.0,14224.0,2513590,152.0,100746
451,2021-04-27,Alameda,County,1685886.0,94.0,86561.0,2.0,1232.0,12267.0,2525857,122.0,100868
452,2021-04-28,Alameda,County,1685886.0,90.0,86651.0,1.0,1233.0,11891.0,2537748,164.0,101032
453,2021-04-29,Alameda,County,1685886.0,72.0,86723.0,0.0,1233.0,9310.0,2547058,99.0,101131
454,2021-04-30,Alameda,County,1685886.0,67.0,86790.0,1.0,1234.0,8295.0,2555353,98.0,101229
455,2021-05-01,Alameda,County,1685886.0,61.0,86851.0,1.0,1235.0,3449.0,2558802,64.0,101293
456,2021-05-02,Alameda,County,1685886.0,43.0,86894.0,1.0,1236.0,3044.0,2561846,29.0,101322
457,2021-05-03,Alameda,County,1685886.0,85.0,86979.0,0.0,1236.0,12302.0,2574148,120.0,101442
458,2021-05-04,Alameda,County,1685886.0,76.0,87055.0,0.0,1236.0,11770.0,2585918,122.0,101564
459,2021-05-05,Alameda,County,1685886.0,92.0,87147.0,0.0,1236.0,10383.0,2596301,128.0,101692
460,2021-05-06,Alameda,County,1685886.0,61.0,87208.0,2.0,1238.0,8192.0,2604493,89.0,101781
461,2021-05-07,Alameda,County,1685886.0,76.0,87284.0,2.0,1240.0,8314.0,2612807,126.0,101907
462,2021-05-08,Alameda,County,1685886.0,53.0,87337.0,1.0,1241.0,3706.0,2616513,57.0,101964
463,2021-05-09,Alameda,County,1685886.0,43.0,87380.0,0.0,1241.0,2647.0,2619160,49.0,102013
464,2021-05-10,Alameda,County,1685886.0,70.0,87450.0,1.0,1242.0,12658.0,2631818,112.0,102125
465,2021-05-11,Alameda,County,1685886.0,68.0,87518.0,2.0,1244.0,11182.0,2643000,115.0,102240
466,2021-05-12,Alameda,County,1685886.0,65.0,87583.0,0.0,1244.0,10860.0,2653860,114.0,102354
467,2021-05-13,Alameda,County,1685886.0,32.0,87615.0,1.0,1245.0,7640.0,2661500,64.0,102418
468,2021-05-14,Alameda,County,1685886.0,43.0,87658.0,0.0,1245.0,7343.0,2668843,83.0,102501
469,2021-05-15,Alameda,County,1685886.0,34.0,87692.0,0.0,1245.0,3056.0,2671899,49.0,102550
470,2021-05-16,Alameda,County,1685886.0,26.0,87718.0,0.0,1245.0,3380.0,2675279,18.0,102568
471,2021-05-17,Alameda,County,1685886.0,64.0,87782.0,0.0,1245.0,12303.0,2687582,94.0,102662
472,2021-05-18,Alameda,County,1685886.0,53.0,87835.0,0.0,1245.0,9250.0,2696832,73.0,102735
473,2021-05-19,Alameda,County,1685886.0,74.0,87909.0,3.0,1248.0,10404.0,2707236,92.0,102827
474,2021-05-20,Alameda,County,1685886.0,39.0,87948.0,0.0,1248.0,7268.0,2714504,76.0,102903
475,2021-05-21,Alameda,County,1685886.0,44.0,87992.0,1.0,1249.0,7350.0,2721854,82.0,102985
476,2021-05-22,Alameda,County,1685886.0,26.0,88018.0,0.0,1249.0,3378.0,2725232,31.0,103016
477,2021-05-23,Alameda,County,1685886.0,27.0,88045.0,2.0,1251.0,3048.0,2728280,17.0,103033
478,2021-05-24,Alameda,County,1685886.0,63.0,88108.0,1.0,1252.0,11705.0,2739985,67.0,103100
479,2021-05-25,Alameda,County,1685886.0,40.0,88148.0,1.0,1253.0,8808.0,2748793,68.0,103168
480,2021-05-26,Alameda,County,1685886.0,31.0,88179.0,2.0,1255.0,8360.0,2757153,62.0,103230
481,2021-05-27,Alameda,County,1685886.0,29.0,88208.0,0.0,1255.0,6794.0,2763947,48.0,103278
482,2021-05-28,Alameda,County,1685886.0,35.0,88243.0,0.0,1255.0,6317.0,2770264,52.0,103330
483,2021-05-29,Alameda,County,1685886.0,24.0,88267.0,0.0,1255.0,3081.0,2773345,24.0,103354
484,2021-05-30,Alameda,County,1685886.0,23.0,88290.0,0.0,1255.0,2807.0,2776152,21.0,103375
485,2021-05-31,Alameda,County,1685886.0,23.0,88313.0,0.0,1255.0,2725.0,2778877,16.0,103391
486,2021-06-01,Alameda,County,1685886.0,36.0,88349.0,2.0,1257.0,11357.0,2790234,45.0,103436
487,2021-06-02,Alameda,County,1685886.0,35.0,88384.0,2.0,1259.0,8173.0,2798407,47.0,103483
488,2021-06-03,Alameda,County,1685886.0,45.0,88429.0,0.0,1259.0,6170.0,2804577,46.0,103529
489,2021-06-04,Alameda,County,1685886.0,38.0,88467.0,2.0,1261.0,6124.0,2810701,47.0,103576
490,2021-06-05,Alameda,County,1685886.0,27.0,88494.0,0.0,1261.0,3533.0,2814234,35.0,103611
491,2021-06-06,Alameda,County,1685886.0,33.0,88527.0,1.0,1262.0,2981.0,2817215,26.0,103637
492,2021-06-07,Alameda,County,1685886.0,38.0,88565.0,0.0,1262.0,8799.0,2826014,59.0,103696
493,2021-06-08,Alameda,County,1685886.0,57.0,88622.0,1.0,1263.0,8053.0,2834067,64.0,103760
494,2021-06-09,Alameda,County,1685886.0,48.0,88670.0,1.0,1264.0,6877.0,2840944,78.0,103838
495,2021-06-10,Alameda,County,1685886.0,44.0,88714.0,0.0,1264.0,5551.0,2846495,61.0,103899
496,2021-06-11,Alameda,County,1685886.0,44.0,88758.0,0.0,1264.0,5127.0,2851622,61.0,103960
497,2021-06-12,Alameda,County,1685886.0,28.0,88786.0,0.0,1264.0,3329.0,2854951,30.0,103990
498,2021-06-13,Alameda,County,1685886.0,27.0,88813.0,1.0,1265.0,2407.0,2857358,28.0,104018
499,2021-06-14,Alameda,County,1685886.0,58.0,88871.0,0.0,1265.0,6883.0,2864241,56.0,104074
500,2021-06-15,Alameda,County,1685886.0,48.0,88919.0,0.0,1265.0,6285.0,2870526,75.0,104149
501,2021-06-16,Alameda,County,1685886.0,41.0,88960.0,1.0,1266.0,6268.0,2876794,71.0,104220
502,2021-06-17,Alameda,County,1685886.0,49.0,89009.0,1.0,1267.0,5526.0,2882320,64.0,104284
503,2021-06-18,Alameda,County,1685886.0,46.0,89055.0,0.0,1267.0,5130.0,2887450,66.0,104350
504,2021-06-19,Alameda,County,1685886.0,37.0,89092.0,0.0,1267.0,2922.0,2890372,45.0,104395
505,2021-06-20,Alameda,County,1685886.0,35.0,89127.0,0.0,1267.0,1848.0,2892220,27.0,104422
506,2021-06-21,Alameda,County,1685886.0,65.0,89192.0,0.0,1267.0,6508.0,2898728,69.0,104491
507,2021-06-22,Alameda,County,1685886.0,56.0,89248.0,0.0,1267.0,5833.0,2904561,67.0,104558
